id,name,host_id,host_name,host_is_superhost,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_per_night_bucket,is_superhost,days_since_last_review,availability_status
1003095,Shared room in Ridgewood,501295,Host1295,f,Queens,Ridgewood,40.718864,-73.803443,Shared room,24.19,5,45,2026-03-12,1.34,1,48,$0-75,False,176.0,Sometimes Available
1003096,Entire home/apt in Upper West Side,501296,Host1296,f,Manhattan,Upper West Side,40.782488,-73.965396,Entire home/apt,256.14,7,16,2026-07-15,0.77,1,137,$250-400,False,51.0,Sometimes Available
1003097,Entire home/apt in Bedford-Stuyvesant,501297,Host1297,f,Brooklyn,Bedford-Stuyvesant,40.686056,-73.917365,Entire home/apt,323.29,3,29,2026-05-01,0.95,1,142,$250-400,False,126.0,Sometimes Available
1003098,Private room in DUMBO,501298,Host1298,t,Brooklyn,DUMBO,40.687281,-73.920762,Private room,58.1,7,16,2026-06-20,2.25,1,148,$0-75,True,76.0,Sometimes Available
1003099,Private room in Upper West Side,501299,Host1299,f,Manhattan,Upper West Side,40.806495,-73.940683,Private room,137.42,7,19,2026-05-23,0.43,1,255,$75-150,False,104.0,Highly Available
1003100,Private room in Financial District,501300,Host1300,f,Manhattan,Financial District,40.75907,-73.95114,Private room,140.59,1,3,2026-06-26,0.2,1,279,$75-150,False,70.0,Highly Available
1003101,Entire home/apt in Chelsea,501301,Host1301,t,Manhattan,Chelsea,40.749707,-73.921396,Entire home/apt,553.4843000000001,7,1,2026-05-04,0.03,5,78,$400+,True,123.0,Sometimes Available
1003102,Entire home/apt in Bedford-Stuyvesant,501302,Host1302,f,Brooklyn,Bedford-Stuyvesant,40.713953,-73.930295,Entire home/apt,193.81,1,7,2026-06-11,0.16,2,165,$150-250,False,85.0,Sometimes Available
1003103,Private room in Jamaica,501303,Host1303,f,Queens,Jamaica,40.733437,-73.830381,Private room,52.72,2,6,2026-04-12,0.13,1,27,$0-75,False,145.0,Rarely Available
1003104,Private room in Financial District,501304,Host1304,f,Manhattan,Financial District,40.741271,-73.989857,Private room,115.28,7,13,2026-03-25,0.29,2,121,$75-150,False,163.0,Sometimes Available
1003105,Entire home/apt in Bedford-Stuyvesant,501305,Host1305,f,Brooklyn,Bedford-Stuyvesant,40.674382,-73.938976,Entire home/apt,88.19,5,67,2026-04-25,2.19,3,50,$75-150,False,132.0,Sometimes Available
1003106,Private room in Astoria,501306,Host1306,f,Queens,Astoria,40.730517,-73.804603,Private room,20.15,2,30,2026-06-25,0.78,3,0,$0-75,False,71.0,Rarely Available
1003107,Entire home/apt in East Village,501307,Host1307,f,Manhattan,East Village,40.7582,-73.979224,Entire home/apt,440.85,2,24,2026-07-05,0.59,3,149,$400+,False,61.0,Sometimes Available
1003108,Entire home/apt in Bedford-Stuyvesant,501308,Host1308,f,Brooklyn,Bedford-Stuyvesant,40.674951,-73.934592,Entire home/apt,102.2,7,19,2025-07-22,1.64,1,33,$75-150,False,409.0,Sometimes Available
1003109,Entire home/apt in Jamaica,501309,Host1309,f,Queens,Jamaica,40.706306,-73.774134,Entire home/apt,174.82,2,64,2026-07-11,2.1,1,206,$150-250,False,55.0,Highly Available
1003110,Entire home/apt in St. George,501310,Host1310,f,Staten Island,St. George,40.559849,-74.149845,Entire home/apt,196.54,2,36,2026-07-05,2.05,2,113,$150-250,False,61.0,Sometimes Available
1003111,Entire home/apt in Bedford-Stuyvesant,501311,Host1311,f,Brooklyn,Bedford-Stuyvesant,40.650308,-73.961852,Entire home/apt,158.78,1,17,2026-05-30,0.84,1,198,$150-250,False,97.0,Highly Available
1003112,Private room in Mott Haven,501312,Host1312,f,Bronx,Mott Haven,40.847439,-73.859907,Private room,145.52,3,13,2026-07-11,1.95,1,249,$75-150,False,55.0,Highly Available
1003113,Entire home/apt in Astoria,501313,Host1313,f,Queens,Astoria,40.750101,-73.798341,Entire home/apt,168.93,30,41,2026-02-13,0.92,1,0,$150-250,False,203.0,Rarely Available
1003114,Private room in Williamsburg,501314,Host1314,t,Brooklyn,Williamsburg,40.674388,-73.927809,Private room,96.72,1,6,2025-10-30,0.15,1,82,$75-150,True,309.0,Sometimes Available
1003115,Entire home/apt in Long Island City,501315,Host1315,t,Queens,Long Island City,40.737262,-73.810952,Entire home/apt,121.65,3,13,2026-07-25,0.47,1,51,$75-150,True,41.0,Sometimes Available
1003116,Entire home/apt in Greenpoint,501316,Host1316,f,Brooklyn,Greenpoint,40.697364,-73.925852,Entire home/apt,105.83,3,20,2026-03-01,0.84,1,56,$75-150,False,187.0,Sometimes Available
1003117,Entire home/apt in Bedford-Stuyvesant,501317,Host1317,f,Brooklyn,Bedford-Stuyvesant,40.673942,-73.921771,Entire home/apt,41.94,3,0,,0.0,1,262,$0-75,False,,Highly Available
1003118,Entire home/apt in East Village,501318,Host1318,f,Manhattan,East Village,40.753514,-73.979684,Entire home/apt,122.24,7,17,2026-05-11,1.47,1,154,$75-150,False,116.0,Sometimes Available
1003119,Private room in Harlem,501319,Host1319,f,Manhattan,Harlem,40.770219,-73.941016,Private room,250.91,7,23,2026-05-03,0.96,1,173,$250-400,False,124.0,Sometimes Available
1003120,Entire home/apt in Ridgewood,501320,Host1320,f,Queens,Ridgewood,40.728507,-73.766426,Entire home/apt,52.33,14,42,2025-08-25,0.98,1,143,$0-75,False,375.0,Sometimes Available
1003121,Entire home/apt in Jamaica,501321,Host1321,t,Queens,Jamaica,40.755445,-73.772537,Entire home/apt,155.01,1,7,2026-06-28,0.21,3,192,$150-250,True,68.0,Highly Available
1003122,Entire home/apt in Bushwick,501322,Host1322,f,Brooklyn,Bushwick,40.68396,-73.939232,Entire home/apt,223.72,5,14,2026-05-27,1.17,1,210,$150-250,False,100.0,Highly Available
1003123,Entire home/apt in Upper West Side,501323,Host1323,f,Manhattan,Upper West Side,40.797318,-73.959604,Entire home/apt,206.97,7,3,2026-07-15,0.21,1,0,$150-250,False,51.0,Rarely Available
1003124,Private room in Hell's Kitchen,501324,Host1324,f,Manhattan,Hell's Kitchen,40.801902,-73.959176,Private room,152.84,1,11,2026-06-28,0.35,1,66,$150-250,False,68.0,Sometimes Available
1003125,Private room in Williamsburg,501325,Host1325,t,Brooklyn,Williamsburg,40.675602,-73.935987,Private room,112.01,1,17,2025-08-30,1.38,3,75,$75-150,True,370.0,Sometimes Available
1003126,Private room in Tottenville,501326,Host1326,f,Staten Island,Tottenville,40.57138,-74.141583,Private room,81.18,14,0,,0.0,5,158,$75-150,False,,Sometimes Available
1003127,Private room in Greenpoint,501327,Host1327,f,Brooklyn,Greenpoint,40.715183,-73.919615,Private room,129.49,7,28,2026-02-25,0.75,1,109,$75-150,False,191.0,Sometimes Available
1003128,Private room in Bushwick,501328,Host1328,t,Brooklyn,Bushwick,40.667386,-73.940197,Private room,218.94,2,7,2026-03-25,0.24,2,116,$150-250,True,163.0,Sometimes Available
1003129,Private room in Ridgewood,501329,Host1329,t,Queens,Ridgewood,40.730431,-73.770565,Private room,99.02,1,7,2025-08-21,0.15,1,129,$75-150,True,379.0,Sometimes Available
1003130,Entire home/apt in DUMBO,501330,Host1330,f,Brooklyn,DUMBO,40.683652,-73.942857,Entire home/apt,205.87,2,30,2026-03-16,1.1,1,128,$150-250,False,172.0,Sometimes Available
1003131,Entire home/apt in St. George,501331,Host1331,f,Staten Island,St. George,40.609226,-74.149259,Entire home/apt,339.05,7,12,2026-07-30,0.81,3,213,$250-400,False,36.0,Highly Available
1003132,Private room in Greenpoint,501332,Host1332,f,Brooklyn,Greenpoint,40.682664,-73.92155,Private room,119.89,1,43,2026-01-19,2.25,1,0,$75-150,False,228.0,Rarely Available
1003133,Private room in Crown Heights,501333,Host1333,t,Brooklyn,Crown Heights,40.681867,-73.926524,Private room,234.05,1,4,2025-04-08,0.11,1,59,$150-250,True,514.0,Sometimes Available
1003134,Private room in Williamsburg,501334,Host1334,f,Brooklyn,Williamsburg,40.689132,-73.930221,Private room,51.82,1,25,2026-06-01,1.18,1,365,$0-75,False,95.0,Highly Available
1003135,Private room in Midtown,501335,Host1335,f,Manhattan,Midtown,40.819354,-73.954732,Private room,117.29,1,19,2025-10-22,2.39,1,56,$75-150,False,317.0,Sometimes Available
1003136,Entire home/apt in Fordham,501336,Host1336,f,Bronx,Fordham,40.863442,-73.867488,Entire home/apt,45.14,3,20,2026-06-25,1.03,1,298,$0-75,False,71.0,Highly Available
1003137,Entire home/apt in Ridgewood,501337,Host1337,f,Queens,Ridgewood,40.737237,-73.786366,Entire home/apt,269.61,1,3,2026-07-29,0.11,1,21,$250-400,False,37.0,Rarely Available
1003138,Private room in Fordham,501338,Host1338,f,Bronx,Fordham,40.820202,-73.861364,Private room,22.95,1,16,2026-07-21,0.49,1,281,$0-75,False,45.0,Highly Available
1003139,Private room in DUMBO,501339,Host1339,f,Brooklyn,DUMBO,40.676811,-73.991279,Private room,46.76,1,0,,0.0,1,51,$0-75,False,,Sometimes Available
1003140,Entire home/apt in Riverdale,501340,Host1340,t,Bronx,Riverdale,40.841383,-73.884769,Entire home/apt,96.32,1,30,2026-05-19,0.71,1,313,$75-150,True,108.0,Highly Available
1003141,Private room in DUMBO,501341,Host1341,f,Brooklyn,DUMBO,40.669507,-73.920985,Private room,143.64,2,13,2026-04-09,0.52,1,210,$75-150,False,148.0,Highly Available
1003142,Private room in Astoria,501342,Host1342,f,Queens,Astoria,40.735749,-73.803312,Private room,178.05,14,21,2026-03-04,0.64,1,303,$150-250,False,184.0,Highly Available
1003143,Private room in Jamaica,501343,Host1343,f,Queens,Jamaica,40.712974,-73.816512,Private room,74.45,7,47,2026-03-16,2.16,1,192,$0-75,False,172.0,Highly Available
1003144,Entire home/apt in Ridgewood,501344,Host1344,f,Queens,Ridgewood,40.719012,-73.783292,Entire home/apt,97.73,7,7,2026-07-17,0.19,1,72,$75-150,False,49.0,Sometimes Available
1003145,Private room in Riverdale,501345,Host1345,f,Bronx,Riverdale,40.820118,-73.890757,Private room,50.07,2,24,2026-06-11,0.58,2,0,$0-75,False,85.0,Rarely Available
1003146,Entire home/apt in Hell's Kitchen,501346,Host1346,f,Manhattan,Hell's Kitchen,40.78756,-73.978088,Entire home/apt,553.4843000000001,14,45,2026-07-20,1.29,1,270,$400+,False,46.0,Highly Available
1003147,Entire home/apt in Ridgewood,501347,Host1347,f,Queens,Ridgewood,40.718515,-73.777939,Entire home/apt,98.92,1,33,2026-07-18,1.61,1,150,$75-150,False,48.0,Sometimes Available
1003148,Shared room in Bedford-Stuyvesant,501348,Host1348,f,Brooklyn,Bedford-Stuyvesant,40.672567,-73.949775,Shared room,92.33,1,5,2025-09-18,0.25,1,289,$75-150,False,351.0,Highly Available
1003149,Entire home/apt in Flushing,501349,Host1349,f,Queens,Flushing,40.710417,-73.780007,Entire home/apt,126.12,7,4,2026-06-28,0.26,1,66,$75-150,False,68.0,Sometimes Available
1003150,Entire home/apt in Hell's Kitchen,501350,Host1350,f,Manhattan,Hell's Kitchen,40.803465,-73.982331,Entire home/apt,386.1,1,0,,0.0,1,97,$250-400,False,,Sometimes Available
1003151,Shared room in Chelsea,501351,Host1351,f,Manhattan,Chelsea,40.765364,-73.980824,Shared room,75.52,2,1,2026-05-18,0.09,1,9,$75-150,False,109.0,Rarely Available
1003152,Entire home/apt in Astoria,501352,Host1352,f,Queens,Astoria,40.747291,-73.765164,Entire home/apt,176.29,3,4,2026-04-27,0.18,3,63,$150-250,False,130.0,Sometimes Available
1003153,Private room in Financial District,501353,Host1353,f,Manhattan,Financial District,40.76353,-73.985693,Private room,253.94,1,1,2026-07-03,0.03,1,23,$250-400,False,63.0,Rarely Available
1003154,Entire home/apt in Astoria,501354,Host1354,f,Queens,Astoria,40.759871,-73.794303,Entire home/apt,43.56,1,2,2026-06-05,0.06,5,98,$0-75,False,91.0,Sometimes Available
1003155,Private room in Williamsburg,501355,Host1355,t,Brooklyn,Williamsburg,40.65564,-73.938905,Private room,55.75,2,14,2026-07-21,0.98,2,122,$0-75,True,45.0,Sometimes Available
1003156,Private room in Harlem,501356,Host1356,f,Manhattan,Harlem,40.77783,-73.925912,Private room,174.27,5,12,2026-07-14,0.26,1,126,$150-250,False,52.0,Sometimes Available
1003157,Entire home/apt in Financial District,501357,Host1357,f,Manhattan,Financial District,40.766692,-73.982421,Entire home/apt,322.97,2,15,2025-10-06,0.34,1,98,$250-400,False,333.0,Sometimes Available
1003158,Entire home/apt in Upper West Side,501358,Host1358,f,Manhattan,Upper West Side,40.798313,-73.96306,Entire home/apt,239.4,1,55,2026-07-02,4.9,1,3,$150-250,False,64.0,Rarely Available
1003159,Entire home/apt in Jamaica,501359,Host1359,f,Queens,Jamaica,40.742305,-73.764182,Entire home/apt,59.82,3,3,2025-11-04,0.23,1,54,$0-75,False,304.0,Sometimes Available
1003160,Entire home/apt in Riverdale,501360,Host1360,f,Bronx,Riverdale,40.818318,-73.865194,Entire home/apt,240.87,1,5,2026-01-15,0.21,1,302,$150-250,False,232.0,Highly Available
1003161,Private room in East Village,501361,Host1361,f,Manhattan,East Village,40.768647,-73.968387,Private room,277.18,2,14,2026-05-18,0.55,1,230,$250-400,False,109.0,Highly Available
1003162,Entire home/apt in East Village,501362,Host1362,t,Manhattan,East Village,40.816199,-73.960655,Entire home/apt,298.59,1,63,2026-05-03,8.79,1,344,$250-400,True,124.0,Highly Available
1003163,Private room in DUMBO,501363,Host1363,t,Brooklyn,DUMBO,40.699955,-73.958606,Private room,44.55,2,8,2023-09-29,0.21,1,164,$0-75,True,1071.0,Sometimes Available
1003164,Entire home/apt in Hell's Kitchen,501364,Host1364,f,Manhattan,Hell's Kitchen,40.738555,-73.989376,Entire home/apt,460.51,2,31,2026-05-25,2.64,1,190,$400+,False,102.0,Highly Available
1003165,Entire home/apt in Hell's Kitchen,501365,Host1365,f,Manhattan,Hell's Kitchen,40.77824,-73.972049,Entire home/apt,362.88,5,24,2024-10-17,2.4,3,260,$250-400,False,687.0,Highly Available
1003166,Private room in Astoria,501366,Host1366,f,Queens,Astoria,40.734327,-73.802642,Private room,40.6,14,7,2026-05-27,0.19,1,238,$0-75,False,100.0,Highly Available
1003167,Entire home/apt in St. George,501367,Host1367,f,Staten Island,St. George,40.627551,-74.183679,Entire home/apt,107.5,5,113,2026-06-02,5.99,10,0,$75-150,False,94.0,Rarely Available
1003168,Entire home/apt in Flushing,501368,Host1368,f,Queens,Flushing,40.726317,-73.79157,Entire home/apt,121.16,5,70,2025-12-13,1.94,1,0,$75-150,False,265.0,Rarely Available
1003169,Entire home/apt in Williamsburg,501369,Host1369,t,Brooklyn,Williamsburg,40.673737,-73.936171,Entire home/apt,47.98,14,69,2026-07-19,2.81,1,182,$0-75,True,47.0,Highly Available
1003170,Entire home/apt in Midtown,501370,Host1370,f,Manhattan,Midtown,40.760631,-73.983042,Entire home/apt,87.81,2,28,2026-05-17,1.97,1,86,$75-150,False,110.0,Sometimes Available
1003171,Private room in Bushwick,501371,Host1371,f,Brooklyn,Bushwick,40.654352,-73.957201,Private room,199.14,3,76,2026-06-26,1.88,1,349,$150-250,False,70.0,Highly Available
1003172,Entire home/apt in Bushwick,501372,Host1372,f,Brooklyn,Bushwick,40.647327,-73.926306,Entire home/apt,145.43,3,0,,0.0,1,0,$75-150,False,,Rarely Available
1003173,Entire home/apt in Bushwick,501373,Host1373,f,Brooklyn,Bushwick,40.661788,-73.907905,Entire home/apt,159.29,2,56,2026-04-13,1.91,1,279,$150-250,False,144.0,Highly Available
1003174,Entire home/apt in Upper West Side,501374,Host1374,f,Manhattan,Upper West Side,40.763826,-73.961836,Entire home/apt,503.64,14,20,2026-07-14,0.53,2,0,$400+,False,52.0,Rarely Available
1003175,Shared room in Bedford-Stuyvesant,501375,Host1375,t,Brooklyn,Bedford-Stuyvesant,40.674795,-73.902138,Shared room,20.0,1,94,2026-04-28,5.17,1,67,$0-75,True,129.0,Sometimes Available
1003176,Private room in Greenpoint,501376,Host1376,f,Brooklyn,Greenpoint,40.686179,-73.936171,Private room,165.57,3,7,2026-03-31,0.44,1,96,$150-250,False,157.0,Sometimes Available
1003177,Entire home/apt in St. George,501377,Host1377,t,Staten Island,St. George,40.580282,-74.100274,Entire home/apt,121.33,3,5,2026-01-09,0.13,1,38,$75-150,True,238.0,Sometimes Available
1003178,Entire home/apt in East Village,501378,Host1378,f,Manhattan,East Village,40.797733,-73.952003,Entire home/apt,135.55,2,78,2026-05-11,6.73,2,207,$75-150,False,116.0,Highly Available
1003179,Private room in Long Island City,501379,Host1379,f,Queens,Long Island City,40.718518,-73.794409,Private room,47.25,1,14,2026-07-07,0.4,3,176,$0-75,False,59.0,Sometimes Available
1003180,Private room in St. George,501380,Host1380,f,Staten Island,St. George,40.583552,-74.126478,Private room,37.1,5,1,2026-02-02,0.04,1,114,$0-75,False,214.0,Sometimes Available
1003181,Private room in Hell's Kitchen,501381,Host1381,f,Manhattan,Hell's Kitchen,40.774948,-73.969398,Private room,190.24,1,32,2026-07-23,1.38,1,202,$150-250,False,43.0,Highly Available
1003182,Entire home/apt in Williamsburg,501382,Host1382,f,Brooklyn,Williamsburg,40.659792,-73.947005,Entire home/apt,285.07,7,17,2026-06-04,1.61,1,136,$250-400,False,92.0,Sometimes Available
1003183,Entire home/apt in Bedford-Stuyvesant,501383,Host1383,f,Brooklyn,Bedford-Stuyvesant,40.674583,-73.959971,Entire home/apt,261.61,1,14,2025-09-04,0.64,1,47,$250-400,False,365.0,Sometimes Available
1003184,Private room in Upper West Side,501384,Host1384,f,Manhattan,Upper West Side,40.776344,-73.980382,Private room,77.84,2,4,2026-02-20,0.09,1,252,$75-150,False,196.0,Highly Available
1003185,Entire home/apt in Chelsea,501385,Host1385,f,Manhattan,Chelsea,40.789764,-73.968856,Entire home/apt,213.2,3,60,2026-05-25,3.9,1,186,$150-250,False,102.0,Highly Available
1003186,Entire home/apt in Chelsea,501386,Host1386,t,Manhattan,Chelsea,40.766854,-73.984892,Entire home/apt,164.67,5,46,2026-05-28,2.58,3,151,$150-250,True,99.0,Sometimes Available
1003187,Entire home/apt in East Village,501387,Host1387,f,Manhattan,East Village,40.777316,-73.975539,Entire home/apt,464.76,30,38,2026-07-10,1.0,1,146,$400+,False,56.0,Sometimes Available
1003188,Private room in Upper West Side,501388,Host1388,f,Manhattan,Upper West Side,40.786603,-73.943894,Private room,95.75,30,10,2026-05-30,1.28,1,77,$75-150,False,97.0,Sometimes Available
1003189,Entire home/apt in Park Slope,501389,Host1389,f,Brooklyn,Park Slope,40.672271,-73.944944,Entire home/apt,218.61,1,39,2026-07-17,1.85,1,222,$150-250,False,49.0,Highly Available
1003190,Private room in Greenpoint,501390,Host1390,t,Brooklyn,Greenpoint,40.683856,-73.943061,Private room,250.03,1,10,2026-04-29,0.25,1,126,$250-400,True,128.0,Sometimes Available
1003191,Entire home/apt in Harlem,501391,Host1391,f,Manhattan,Harlem,40.741849,-73.963476,Entire home/apt,272.74,1,30,2026-03-30,0.89,1,274,$250-400,False,158.0,Highly Available
1003192,Entire home/apt in Financial District,501392,Host1392,f,Manhattan,Financial District,40.776983,-73.94776,Entire home/apt,103.61,1,15,2026-04-05,0.33,3,33,$75-150,False,152.0,Sometimes Available
1003193,Private room in East Village,501393,Host1393,f,Manhattan,East Village,40.78865,-73.94958,Private room,167.57,14,48,2026-07-31,5.29,1,46,$150-250,False,35.0,Sometimes Available
1003194,Entire home/apt in Ridgewood,501394,Host1394,f,Queens,Ridgewood,40.681269,-73.759608,Entire home/apt,80.02,2,26,2026-07-06,1.01,5,213,$75-150,False,60.0,Highly Available
1003195,Shared room in Ridgewood,501395,Host1395,f,Queens,Ridgewood,40.748917,-73.823131,Shared room,48.22,2,4,2026-07-09,0.41,1,145,$0-75,False,57.0,Sometimes Available
1003196,Entire home/apt in Park Slope,501396,Host1396,f,Brooklyn,Park Slope,40.690234,-73.973544,Entire home/apt,329.83,7,6,2025-12-17,0.15,1,358,$250-400,False,261.0,Highly Available
1003197,Private room in Crown Heights,501397,Host1397,t,Brooklyn,Crown Heights,40.678865,-73.9431,Private room,62.92,3,15,2026-07-10,0.69,1,256,$0-75,True,56.0,Highly Available
1003198,Entire home/apt in Long Island City,501398,Host1398,f,Queens,Long Island City,40.734018,-73.778683,Entire home/apt,145.0,2,0,,0.0,1,183,$75-150,False,,Highly Available
1003199,Entire home/apt in Williamsburg,501399,Host1399,f,Brooklyn,Williamsburg,40.703581,-73.926505,Entire home/apt,189.48,14,1,2026-04-30,0.05,1,121,$150-250,False,127.0,Sometimes Available
